2020-09-02;9914,88;9510,24;9692,40;9702,22;433,79;
2020-09-03;9878,11;9487,06;9702,22;9661,35;431,21;
2020-09-04;9856,68;9441,82;9661,35;9635,28;429,96;
2020-09-05;9816,26;9411,61;9635,28;9599,87;422,72;
2020-09-06;9800,85;9409,54;9599,87;9609,19;417,26;
2020-09-07;9831,99;9419,51;9609,19;9622,28;422,80;
2020-09-08;9839,11;9429,82;9622,28;9632,10;424,92;
2020-09-09;9832,85;9438,82;9632,10;9647,69;426,58;
2020-09-10;9865,22;9476,61;9647,69;9704,98;415,45;
2020-09-11;9900,61;9506,74;9704,98;9697,39;428,46;
2020-09-12;9872,31;9479,85;9697,39;9645,85;442,70;
2020-09-13;9828,44;9426,44;9645,85;9609,41;449,12;
2020-09-14;9809,25;9411,49;9609,41;9626,11;449,83;
2020-09-15;9826,69;9409,30;9626,11;9607,75;458,78;
2020-09-16;9790,13;9434,02;9607,75;9608,33;464,82;
2020-09-17;9791,17;9388,92;9608,33;9574,99;459,43;
2020-09-18;9786,48;9390,99;9574,99;9593,90;468,16;
2020-09-19;9774,80;9398,38;9593,90;9579,87;477,48;
2020-09-20;9782,28;9349,29;9579,87;9584,74;480,69;
2020-09-21;9797,53;9416,58;9584,74;9620,58;489,48;
2020-09-22;9796,71;9406,61;9620,58;9595,37;490,25;
2020-09-23;9799,08;9387,25;9595,37;9593,85;481,92;
2020-09-24;9790,07;9398,83;9593,85;9607,49;487,97;
2020-09-25;9808,54;9385,20;9607,49;9593,89;481,61;
2020-09-26;9787,05;9410,78;9593,89;9601,70;497,10;
2020-09-27;9793,27;9399,04;9601,70;9589,90;498,87;
2020-09-28;9788,31;9380,75;9589,90;9579,99;499,38;
2020-09-29;9792,92;9392,79;9579,99;9595,14;506,64;
2020-09-30;9804,86;9378,11;9595,14;9588,72;508,10;
2020-10-01;9787,02;9397,83;9588,72;9592,64;514,67;
2020-10-02;9792,51;9382,90;9592,64;9578,33;514,56;
2020-10-03;9747,70;9379,58;9578,33;9531,49;516,35;
2020-10-04;9739,85;9374,00;9531,49;9556,28;517,59;
2020-10-05;9749,07;9387,32;9556,28;9576,94;520,07;
2020-10-06;9806,54;9392,98;9576,94;9620,40;517,89;
2020-10-07;9826,25;9452,62;9620,40;9659,97;518,19;
2020-10-08;9876,19;9485,48;9659,97;9685,44;513,00;
2020-10-09;9876,44;9489,13;9685,44;9672,91;508,40;
2020-10-10;9881,51;9470,68;9672,91;9666,12;512,66;
2020-10-11;9840,72;9446,81;9666,12;9631,83;520,46;
2020-10-12;9814,01;9420,02;9631,83;9607,29;525,60;
2020-10-13;9802,72;9419,98;9607,29;9615,34;531,09;
2020-10-14;9812,51;9452,87;9615,34;9638,52;524,85;
2020-10-15;9857,75;9456,79;9638,52;9691,06;526,29;
2020-10-16;9873,17;9507,83;9691,06;9698,68;537,30;
2020-10-17;9882,52;9488,56;9698,68;9682,51;537,68;
2020-10-18;9848,56;9482,38;9682,51;9654,39;547,67;
2020-10-19;9853,16;9474,15;9654,39;9670,58;558,98;
2020-10-20;9856,53;9464,98;9670,58;9666,83;556,64;
2020-10-21;9863,04;9482,62;9666,83;9688,73;556,23;
2020-10-22;9874,37;9474,47;9688,73;9681,58;556,98;
2020-10-23;9882,96;9447,23;9681,58;9639,74;565,17;
2020-10-24;9815,25;9443,30;9639,74;9616,83;571,89;
2020-10-25;9799,37;9384,92;9616,83;9587,48;571,64;
2020-10-26;9789,35;9391,49;9587,48;9579,84;565,10;
2020-10-27;9784,22;9413,97;9579,84;9599,91;549,33;
2020-10-28;9762,68;9362,01;9599,91;9543,82;553,94;
2020-10-29;9743,32;9345,71;9543,82;9542,24;553,70;
2020-10-30;9772,10;9370,45;9542,24;9601,58;568,56;
2020-10-31;9809,30;9401,37;9601,58;9605,08;557,38;
2020-11-01;9787,95;9411,14;9605,08;9603,24;554,85;
2020-11-02;9826,51;9389,26;9603,24;9605,67;569,10;
2020-11-03;9792,64;9406,08;9605,67;9578,97;578,93;
2020-11-04;9758,11;9376,13;9578,97;9568,56;584,07;
2020-11-05;9761,61;9382,09;9568,56;9576,13;589,71;
2020-11-06;9760,10;9383,89;9576,13;9574,46;576,43;
2020-11-07;9800,53;9400,67;9574,46;9609,69;573,65;
2020-11-08;9827,47;9453,67;9609,69;9655,79;566,59;
2020-11-09;9863,96;9485,17;9655,79;9695,34;571,22;
2020-11-10;9870,83;9479,47;9695,34;9663,29;566,16;
2020-11-11;9859,79;9480,37;9663,29;9670,58;577,21;
2020-11-12;9858,82;9494,96;9670,58;9670,51;574,22;
2020-11-13;9866,39;9470,14;9670,51;9669,07;576,70;
2020-11-14;9866,14;9466,86;9669,07;9674,60;574,88;
2020-11-15;9859,98;9476,99;9674,60;9662,07;575,24;
2020-11-16;9887,97;9483,02;9662,07;9700,07;568,33;
2020-11-17;9915,89;9529,33;9700,07;9749,63;569,63;
2020-11-18;9946,18;9553,67;9749,63;9745,53;557,87;
2020-11-19;9941,97;9534,38;9745,53;9737,23;559,38;
2020-11-20;9963,81;9555,92;9737,23;9770,25;555,10;
2020-11-21;9969,68;9582,74;9770,25;9790,25;558,89;
2020-11-22;9971,10;9591,90;9790,25;9770,55;562,35;
2020-11-23;9962,69;9575,90;9770,55;9758,30;569,16;
2020-11-24;9958,93;9570,22;9758,30;9759,21;565,94;
2020-11-25;9981,56;9569,61;9759,21;9778,21;569,88;
2020-11-26;9981,26;9568,60;9778,21;9784,63;570,80;
2020-11-27;9978,88;9576,85;9784,63;9773,69;578,10;
2020-11-28;9974,52;9624,88;9773,69;9805,71;574,26;
2020-11-29;10014,25;9620,44;9805,71;9831,86;578,92;
2020-11-30;10026,56;9623,68;9831,86;9842,61;568,84;
2020-12-01;10011,28;9587,78;9842,61;9759,98;558,83;
2020-12-02;9960,39;9537,02;9759,98;9767,01;555,32;
2020-12-03;9945,25;9538,52;9767,01;9725,45;554,23;
2020-12-04;9917,79;9532,34;9725,45;9721,33;558,65;
2020-12-05;9916,31;9525,09;9721,33;9727,55;554,65;
2020-12-06;9912,85;9540,07;9727,55;9715,39;545,74;
2020-12-07;9959,49;9528,03;9715,39;9755,90;552,40;
2020-12-08;9952,65;9547,89;9755,90;9759,57;556,22;
2020-12-09;9965,22;9560,37;9759,57;9750,16;563,85;
2020-12-10;9959,16;9567,02;9750,16;9769,23;567,62;
2020-12-11;9966,51;9578,76;9769,23;9767,27;576,28;
2020-12-12;9964,61;9597,08;9767,27;9784,42;578,17;
2020-12-13;9973,17;9603,19;9784,42;9788,99;575,50;
2020-12-14;9989,26;9601,59;9788,99;9796,19;576,13;
2020-12-15;9983,10;9605,60;9796,19;9793,55;582,81;
2020-12-16;10011,97;9580,65;9793,55;9789,58;579,78;
2020-12-17;9993,11;9570,07;9789,58;9767,86;578,10;
2020-12-18;9960,65;9562,60;9767,86;9762,45;585,89;
2020-12-19;9943,66;9577,75;9762,45;9766,10;569,69;
2020-12-20;9950,02;9554,48;9766,10;9749,11;572,45;
2020-12-21;9947,71;9548,80;9749,11;9746,41;574,02;
2020-12-22;9950,95;9547,58;9746,41;9759,56;581,35;
2020-12-23;9943,39;9563,71;9759,56;9736,99;581,78;
2020-12-24;9924,05;9540,48;9736,99;9760,79;576,47;
2020-12-25;9937,62;9569,23;9760,79;9764,81;577,31;
2020-12-26;9943,64;9565,85;9764,81;9753,39;588,61;
2020-12-27;9963,41;9576,52;9753,39;9781,63;598,77;
2020-12-28;9969,37;9578,89;9781,63;9775,23;603,06;
2020-12-29;9964,29;9601,87;9775,23;9795,14;603,59;
2020-12-30;10029,03;9612,85;9795,14;9833,52;608,92;
2020-12-31;10019,43;9617,19;9833,52;9812,19;614,71;
