19.10.2019,7984,-7.1,
18.10.2019,7991.10,-114.9,
17.10.2019,8106,82.5,
16.10.2019,8023.50,-165.7,
15.10.2019,8189.20,-165.2,
14.10.2019,8354.40,34.4,
13.10.2019,8320,-13.1,
12.10.2019,8333.10,40.5,
11.10.2019,8292.60,-309.3,
10.10.2019,8601.90,-11.2,
09.10.2019,8613.10,407,
08.10.2019,8206.10,-2.8,
07.10.2019,8208.90,284.6,
06.10.2019,7924.30,-230.6,
05.10.2019,8154.90,-24.8,
04.10.2019,8179.70,-87.7,
03.10.2019,8267.40,-119.5,
02.10.2019,8386.90,39.4,
01.10.2019,8347.50,26.2,
30.09.2019,8321.30,241.3,
29.09.2019,8080,-153.1,
28.09.2019,8233.10,10.6,
27.09.2019,8222.50,170.9,
26.09.2019,8051.60,-415.7,
25.09.2019,8467.30,-124.7,
24.09.2019,8592,-1120,
23.09.2019,9712,-349.4,
22.09.2019,10061.40,62.1,
21.09.2019,9999.30,-196.6,
20.09.2019,10195.90,-84.5,
19.09.2019,10280.40,98.3,
18.09.2019,10182.10,-9.9,
17.09.2019,10192,-100.4,
16.09.2019,10292.40,-7.5,
15.09.2019,10299.90,-68.3,
14.09.2019,10368.20,-5.2,
13.09.2019,10373.40,-33.5,
12.09.2019,10406.90,236.9,
11.09.2019,10170,32.3,
10.09.2019,10137.70,-173.7,
09.09.2019,10311.40,-90.5,
08.09.2019,10401.90,-66.5,
07.09.2019,10468.40,141.8,
06.09.2019,10326.60,-248.4,
05.09.2019,10575,-17.4,
04.09.2019,10592.40,-54.8,
03.09.2019,10647.20,257.2,
02.09.2019,10390,634.7,
01.09.2019,9755.30,135,
31.08.2019,9620.30,16.4,
30.08.2019,9603.90,97,
29.08.2019,9506.90,-234.1,
28.08.2019,9741,-450.4,
27.08.2019,10191.40,-165.3,
26.08.2019,10356.70,211.7,
25.08.2019,10145,2,
24.08.2019,10143,-262.5,
23.08.2019,10405.50,251.2,
22.08.2019,10154.30,-15,
21.08.2019,10169.30,-573.1,
20.08.2019,10742.40,-183.4,
19.08.2019,10925.80,586.9,
18.08.2019,10338.90,108.9,
17.08.2019,10230,-135.5,
16.08.2019,10365.50,41.1,
15.08.2019,10324.40,270.4,
14.08.2019,10054,-793.1,
13.08.2019,10847.10,-570.9,
12.08.2019,11418,-150.3,
11.08.2019,11568.30,251.8,
10.08.2019,11316.50,-550.3,
09.08.2019,11866.80,-128.3,
08.08.2019,11995.10,68.1,
07.08.2019,11927,455.8,
06.08.2019,11471.20,-324,
05.08.2019,11795.20,799.9,
04.08.2019,10995.30,191.8,
03.08.2019,10803.50,267.3,
02.08.2019,10536.20,135.4,
01.08.2019,10400.80,306.1,
31.07.2019,10094.70,501.4,
30.07.2019,9593.30,72.7,
29.07.2019,9520.60,-15.8,
28.07.2019,9536.40,51.4,
27.07.2019,9485,-384.8,
26.07.2019,9869.80,-35.5,
25.07.2019,9905.30,105.3,
24.07.2019,9800,-70.3,
23.07.2019,9870.30,-499.7,
22.07.2019,10370,-204.4,
21.07.2019,10574.40,-150.4,
20.07.2019,10724.80,177.5,
19.07.2019,10547.30,-112.3,
18.07.2019,10659.60,965.7,
17.07.2019,9693.90,243.1,
16.07.2019,9450.80,-1396,
15.07.2019,10846.80,607.4,
14.07.2019,10239.40,-1107.3,
13.07.2019,11346.70,-467,
12.07.2019,11813.70,435.3,
11.07.2019,11378.40,-757,
10.07.2019,12135.40,-442.7,
09.07.2019,12578.10,277.8,
08.07.2019,12300.30,850.2,
07.07.2019,11450.10,162.3,
06.07.2019,11287.80,271.8,
05.07.2019,11016,-266.8,
04.07.2019,11282.80,-705.8,
03.07.2019,11988.60,1198.9,
02.07.2019,10789.70,210.7,
01.07.2019,10579,-194.1,
30.06.2019,10773.10,-1118.1,
29.06.2019,11891.20,-538.9,
28.06.2019,12430.10,1194.9,
27.06.2019,11235.20,-1905.1,
26.06.2019,13140.30,1334.6,
25.06.2019,11805.70,837,
24.06.2019,10968.70,99.1,
23.06.2019,10869.60,140.8,
22.06.2019,10728.80,559.6,
21.06.2019,10169.20,664.8,
20.06.2019,9504.40,225.7,
19.06.2019,9278.70,183.5,
18.06.2019,9095.20,-195.2,
17.06.2019,9290.40,309.6,
16.06.2019,8980.80,160.3,
15.06.2019,8820.50,108.9,
14.06.2019,8711.60,413.4,
13.06.2019,8298.20,113.3,
12.06.2019,8184.90,222,
11.06.2019,7962.90,-102,
10.06.2019,8064.90,367.6,
09.06.2019,7697.30,-287.7,
08.06.2019,7985,-99.8,
07.06.2019,8084.80,225.8,
06.06.2019,7859,-7.9,
05.06.2019,7866.90,117,
04.06.2019,7749.90,-474.2,
03.06.2019,8224.10,-510.9,
02.06.2019,8735,101.1,
01.06.2019,8633.90,-13.9,
31.05.2019,8647.80,270.8,
30.05.2019,8377,-330.6,
29.05.2019,8707.60,5.4,
28.05.2019,8702.20,38.6,
27.05.2019,8663.60,49.8,
26.05.2019,8613.80,553.8,
25.05.2019,8060,39,
24.05.2019,8021,91.6,
23.05.2019,7929.40,242.6,
22.05.2019,7686.80,-262.8,
21.05.2019,7949.60,-0.4,
20.05.2019,7950,-221.5,
19.05.2019,8171.50,791.1,
18.05.2019,7380.40,-90.3,
17.05.2019,7470.70,-549.9,
16.05.2019,8020.60,-154.8,
15.05.2019,8175.40,170.1,
14.05.2019,8005.30,98.2,
13.05.2019,7907.10,962.2,
12.05.2019,6944.90,-112.3,
11.05.2019,7057.20,636.1,
10.05.2019,6421.10,171.3,
09.05.2019,6249.80,267.2,
08.05.2019,5982.60,185,
07.05.2019,5949.90,189.9,
06.05.2019,5760,-34.6,
05.05.2019,5794.60,-26.9,
04.05.2019,5821.50,127.8,
03.05.2019,5693.70,257.1,
02.05.2019,5436.60,82.4,
01.05.2019,5354.20,37.1,
30.04.2019,5317.10,61.3,
29.04.2019,5255.80,-16.7,
28.04.2019,5272.50,-8.5,
27.04.2019,5281,37.7,
26.04.2019,5243.30,26.4,
25.04.2019,5216.90,-280.8,
24.04.2019,5497.70,-76.5,
23.04.2019,5574.20,168.4,
22.04.2019,5405.80,57.3,
21.04.2019,5348.50,-16.9,
20.04.2019,5365.40,36.7,
19.04.2019,5328.70,-27,
18.04.2019,5355.70,48.3,
17.04.2019,5307.40,20.1,
16.04.2019,5287.30,145.2,
15.04.2019,5142.10,-105.7,
14.04.2019,5247.80,78.8,
13.04.2019,5169,2.3,
12.04.2019,5166.70,24.7,
11.04.2019,5142,-254.2,
10.04.2019,5396.20,114,
09.04.2019,5282.20,-62.8,
08.04.2019,5345,135.3,
07.04.2019,5209.70,92,
06.04.2019,5117.70,37.8,
05.04.2019,5079.90,129.5,
04.04.2019,4950.40,-29.6,
03.04.2019,4980,17.9,
02.04.2019,4962.10,750.1,
01.04.2019,4212,62,
19.03.2019,4038.70,2.3,
18.03.2019,4036.40,3.3,
17.03.2019,4033.10,-5.2,
16.03.2019,4038.30,57.6,
15.03.2019,3980.70,49.7,
14.03.2019,3931,-1,
13.03.2019,3932,-1.7,
12.03.2019,3933.70,11.9,
11.03.2019,3921.80,-32.1,
10.03.2019,3953.90,-19.3,
09.03.2019,3973.20,80.2,
08.03.2019,3893,-5.9,
07.03.2019,3898.90,-4.9,
06.03.2019,3903.80,-11.4,
05.03.2019,3915.20,129.7,
04.03.2019,3785.50,-79.9,
03.03.2019,3865.40,-10.6,
02.03.2019,3876,15.8,
01.03.2019,3860.20,12.3,
28.02.2019,3847.90,-2.9,
27.02.2019,3850.80,-0.1,
26.02.2019,3850.90,-18.9,
25.02.2019,3869.80,104.3,
24.02.2019,3765.50,-345.5,
23.02.2019,4111,153.1,
22.02.2019,3943.50,17.4,
21.02.2019,3928.60,-66.2,
20.02.2019,3994.80,49.2,
19.02.2019,3945.60,41.5,
18.02.2019,3904.10,236.1,
17.02.2019,3668,-29.2,
16.02.2019,3697.20,14.9,
15.02.2019,3682.30,5.1,
14.02.2019,3677.20,-7.7,
13.02.2019,3684.90,-11.1,
12.02.2019,3696,-2.9,
11.02.2019,3698.90,-53,
10.02.2019,3751.90,42.4,
09.02.2019,3709.50,-12.8,
08.02.2019,3722.30,240.5,
07.02.2019,3481.80,-0.5,
06.02.2019,3482.30,-42.7,
05.02.2019,3525,19.1,
04.02.2019,3505.90,10.8,
03.02.2019,3495.10,-49.5,
02.02.2019,3544.60,43,
01.02.2019,3501.60,8,
31.01.2019,3493.60,-11.9,
30.01.2019,3505.50,46.1,
29.01.2019,3459.40,-33.6,
28.01.2019,3493,-105.8,
27.01.2019,3598.80,-14.7,
26.01.2019,3613.50,1.5,
25.01.2019,3612,-1,
24.01.2019,3613,23,
23.01.2019,3590,-33.6,
22.01.2019,3623.60,25.7,
21.01.2019,3597.90,-4.1,
20.01.2019,3602,-136.5,
19.01.2019,3738.50,56.1,
18.01.2019,3682.40,-27.4,
17.01.2019,3709.80,37.2,
16.01.2019,3672.60,1.9,
15.01.2019,3670.70,-51.1,
14.01.2019,3721.80,131.3,
13.01.2019,3590.50,-129.5,
12.01.2019,3720,-31.9,
11.01.2019,3751.90,36.9,
10.01.2019,3715,-333.8,
09.01.2019,4048.80,4.4,
08.01.2019,4044.40,-0.9,
07.01.2019,4045.30,-40.8,
06.01.2019,4086.10,221,
05.01.2019,3865.10,-46.6,
04.01.2019,3911.70,28.6,
03.01.2019,3883.10,-88.4,
02.01.2019,3971.50,28.8,
01.01.2019,3942.70,112.2,
31.12.2018,3830.50,-110.9,
30.12.2018,3941.40,125.8,
29.12.2018,3815.60,-166,
28.12.2018,3981.60,259,
27.12.2018,3722.60,-207.2,
26.12.2018,3929.80,33.6,
25.12.2018,3896.20,-194.3,
24.12.2018,4090.50,96.7,
23.12.2018,3993.80,-53.6,
22.12.2018,4047.40,153.2,
21.12.2018,3894.20,-212.6,
20.12.2018,4106.80,375.6,
19.12.2018,3731.20,44.4,
18.12.2018,3686.80,142.2,
17.12.2018,3544.60,264.6,
16.12.2018,3280,24.8,
15.12.2018,3255.20,11.5,
14.12.2018,3243.70,-86.8,
13.12.2018,3330.50,-147,
12.12.2018,3477.50,52.5,
11.12.2018,3421.20,-45.3,
10.12.2018,3466.50,-113.3,
09.12.2018,3579.80,115.7,
08.12.2018,3464.10,12.9,
07.12.2018,3451.20,-77.5,
06.12.2018,3528.70,-247.6,
05.12.2018,3776.30,-166,
04.12.2018,3942.30,56.6,
03.12.2018,3885.70,-277.5,
02.12.2018,4163.20,-15.2,
01.12.2018,4178.40,154.8,
30.11.2018,4018.80,-259.3,
29.11.2018,4278.10,27.9,
28.11.2018,4250.20,403.1,
27.11.2018,3847.10,-9.2,
26.11.2018,3856.30,-203.2,
25.11.2018,4059.50,175.3,
24.11.2018,3884.20,-493.5,
23.11.2018,4377.70,19.5,
22.11.2018,4358.20,-303.3,
21.11.2018,4661.50,167.3,
20.11.2018,4494.20,-313.4,
19.11.2018,4807.60,-805.2,
18.11.2018,5612.80,32.2,
17.11.2018,5580.60,-60,
16.11.2018,5640.60,-87.1,
15.11.2018,5727.70,-82.2,
14.11.2018,5809.90,-520,
13.11.2018,6329.90,-26,
12.11.2018,6355.90,-17.6,
11.11.2018,6373.50,7.6,
10.11.2018,6365.90,5.1,
09.11.2018,6360.80,-47.9,
08.11.2018,6408.70,-80.3,
07.11.2018,6489,37.4,
06.11.2018,6451.60,22.1,
05.11.2018,6429.50,-22.1,
04.11.2018,6451.60,59.7,
03.11.2018,6391.90,-42.8,
02.11.2018,6434.70,28.9,
01.11.2018,6405.80,-1.9,
31.10.2018,6407.70,20.7,
30.10.2018,6387,4.8,
