PARAMETRY SYMULACJI:
Srednia zmiana max: 95,89
Srednia zmiana min: 125,21
Szansa wzrostu zamkniecia: 0,55
Srednia zmiana zamkniecia: 244,57
Szansa wzrostu wolumenu: 0,52
Srednia zmiana wolumenu: 126,04
2020-03-15;5987,60;5188,20;5250,00;5422,90;383,12;
2020-03-14;5700,00;5150,00;5686,90;5250,00;372,17;
2020-03-13;6047,70;4001,10;4920,50;5686,90;1281,48;
2020-03-12;7988,80;4707,30;7942,10;4920,50;1440,79;
2020-03-11;8000,00;7610,00;7904,80;7942,10;177,14;
2020-03-10;8167,90;7745,30;7947,70;7904,80;238,66;
2020-03-09;8200,50;7648,30;8059,20;7947,70;313,55;
2020-03-08;8923,10;8029,00;8923,10;8059,20;245,95;
2020-03-07;9211,80;8866,40;9159,70;8923,10;115,26;
2020-03-06;9195,00;9023,20;9086,00;9159,70;92,16;
2020-03-05;9169,20;8777,40;8797,80;9086,00;193,33;
2020-03-04;8866,40;8695,50;8796,10;8797,80;76,41;
2020-03-03;8939,90;8674,20;8926,50;8796,10;74,65;
2020-03-02;8986,70;8530,00;8572,80;8926,50;121,13;
2020-03-01;8778,60;8450,00;8559,00;8572,80;80,52;
2020-02-29;8821,00;8559,00;8698,30;8559,00;51,50;
2020-02-28;8932,80;8458,30;8849,80;8698,30;164,31;
2020-02-27;8985,00;8533,00;8821,30;8849,80;153,84;
2020-02-26;9381,90;8648,50;9333,80;8821,30;234,45;
2020-02-25;9700,90;9272,50;9690,60;9333,80;123,46;
2020-02-24;10020,00;9506,00;9999,90;9690,60;138,25;
2020-02-23;10012,10;9693,70;9700,70;9999,90;88,53;
2020-02-22;9741,00;9601,00;9721,00;9700,70;42,52;
2020-02-21;9799,10;9602,00;9606,20;9721,00;80,65;
2020-02-20;9688,80;9423,00;9617,30;9606,20;114,64;
2020-02-19;10290,00;9307,70;10178,80;9617,30;229,99;
2020-02-18;10261,40;9639,70;9745,10;10178,80;199,58;
2020-02-17;9954,80;9502,00;9950,90;9745,10;160,14;
2020-02-16;10069,60;9660,00;9905,00;9950,90;91,13;
2020-02-15;10400,00;9775,00;10375,00;9905,00;149,31;
2020-02-14;10399,90;10136,70;10241,00;10375,00;68,63;
2020-02-13;10510,00;10115,10;10381,60;10241,00;153,15;
2020-02-12;10466,30;10260,00;10288,50;10381,60;101,27;
2020-02-11;10390,80;9719,70;9879,50;10288,50;147,74;
2020-02-10;10197,50;9750,80;10179,80;9879,50;134,78;
2020-02-09;10179,80;9916,80;9928,90;10179,80;118,68;
2020-02-08;9937,80;9675,60;9834,90;9928,90;83,28;
2020-02-07;9870,00;9711,00;9773,20;9834,90;62,79;
2020-02-06;9875,00;9540,00;9616,00;9773,20;115,93;
2020-02-05;9750,50;9167,00;9193,60;9616,00;129,80;
2020-02-04;9369,60;9098,00;9313,70;9193,60;89,85;
2020-02-03;9603,70;9242,00;9350,90;9313,70;99,75;
2020-02-02;9459,90;9173,00;9395,00;9350,90;74,96;
2020-02-01;9459,80;9301,60;9356,70;9395,00;55,11;
2020-01-31;9550,00;9210,50;9540,80;9356,70;109,44;
2020-01-30;9584,00;9205,50;9306,50;9540,80;103,16;
2020-01-29;9412,30;9210,20;9359,70;9306,50;113,94;
2020-01-28;9360,00;8900,00;8912,10;9359,70;143,71;
